customer_id,tr_datetime,mcc_code,tr_type,amount,term_id
83063340,205 11:25:44,5411,1010,-8366.04,
83063340,205 11:37:55,5411,1010,-9545.14,
83063340,205 17:20:19,5999,1010,-19269.96,
83063340,205 17:33:04,5977,1010,-1661.98,
83063340,206 15:05:13,5411,1010,-45827.91,
83063340,206 15:16:11,5499,1010,-2871.18,
83063340,209 18:19:25,5499,1010,-17967.33,565728
83063340,209 18:28:11,5411,1010,-6935.39,820886
83063340,210 00:00:00,5813,1110,-5614.79,53755201
83063340,211 00:00:00,5812,1110,-22459.16,23006502
83063340,211 14:37:37,5411,1010,-23088.01,530700
83063340,211 14:54:31,5999,1010,-11791.06,10163765
83063340,211 15:03:10,5995,1010,-9857.32,382666
83063340,211 15:15:27,5499,1010,-10555.8,565728
83063340,211 18:35:24,5411,1010,-14194.19,823015
83063340,213 00:00:00,5813,1110,-5614.79,53755201
83063340,213 16:51:58,4814,1030,-4491.83,888996
83063340,213 18:02:50,5541,1010,-32755.33,449539
83063340,214 17:50:03,5411,1010,-8215.56,731208
83063340,215 00:00:00,5999,1110,-10331.21,613401
83063340,215 18:05:29,6011,2010,-67377.47,10113967
83063340,215 19:31:52,5912,1010,-21830.3,784882
83063340,216 20:32:54,5411,1010,-31281.11,731206
83063340,217 18:33:56,5999,1010,-14778.13,10163766
83063340,217 19:19:09,5411,1010,-24319.45,753776
83063340,218 16:46:17,6011,2010,-67377.47,992681
83063340,219 13:07:35,5411,1010,-9095.96,823014
83063340,219 14:22:58,4814,1030,-4491.83,888996
83063340,219 19:06:53,6011,2010,-112295.79,992681
83063340,221 20:34:15,5812,1010,-27175.58,735698
83063340,222 17:28:05,5912,1010,-12464.83,784881
83063340,222 17:35:16,5912,1010,-17720.28,784882
83063340,223 18:06:13,5411,1010,-5423.89,823014
83063340,224 15:00:56,6011,2010,-1122957.89,10113967
83063340,224 18:26:25,5411,1010,-9837.11,821516
83063340,225 08:09:38,6011,2010,-1122957.89,10113967
83063340,225 14:57:16,5411,1010,-27971.76,753779
83063340,225 15:06:10,5995,1010,-25262.06,382666
83063340,226 12:26:56,6011,2010,-1122957.89,10113967
83063340,227 08:12:40,6011,2010,-1122957.89,10113967
83063340,229 16:49:59,5411,1010,-12488.86,753776
83063340,230 12:45:22,5912,1010,-1145.42,361714
83063340,231 12:49:28,4814,1030,-4491.83,888995
83063340,231 19:04:57,5411,1010,-7672.05,731206
83063340,231 19:11:29,5411,1010,-10634.64,753776
83063340,235 00:00:00,5813,1110,-5614.79,53755201
83063340,235 13:11:26,4814,1030,-4491.83,888995
83063340,239 14:40:24,4814,1030,-11229.58,941407
83063340,240 16:14:20,5541,1010,-35373.62,449539
83063340,241 18:21:11,5999,1010,-25895.41,10163765
83063340,241 18:50:27,5411,1010,-10782.64,820888
83063340,241 19:25:30,5411,1010,-37317.91,753778
83063340,242 14:49:51,5499,1010,-32364.1,546111
83063340,243 20:37:40,5812,1010,-31218.23,735696
83063340,244 12:07:17,5411,1010,-2791.67,823015
83063340,246 11:41:22,5977,1010,-6614.22,730257
83063340,246 11:49:49,5411,1010,-7546.28,823014
83063340,246 17:03:12,4814,1030,-4491.83,888995
83063340,248 13:11:08,5995,1010,-10284.05,382666
83063340,248 18:13:58,5541,1010,-33187.67,449539
83063340,249 18:17:45,5411,1010,-9444.08,823014
83063340,250 12:19:58,5411,1010,-18980.23,820887
83063340,250 18:31:23,5499,1010,-10331.21,565728
83063340,251 09:54:44,5411,1010,-1235.25,823015
83063340,252 00:00:00,5541,1110,-23899.91,593248
83063340,252 19:08:08,5411,1010,-27371.42,487158
83063340,252 20:06:02,5411,1010,-135091.83,10247778
83063340,253 11:06:33,5499,1010,-14273.47,546111
83063340,253 11:33:30,5499,1010,-14486.16,565728
83063340,253 12:36:36,5411,1010,-5673.18,731208
83063340,253 13:26:48,5499,1010,-6737.75,809040
83063340,258 17:05:50,5411,1010,-7112.82,731208
83063340,258 17:15:12,5995,1010,-11542.88,382666
83063340,259 13:01:25,6011,2010,-336887.37,10113967
83063340,260 12:24:49,4814,1030,-4491.83,888995
83063340,261 15:04:04,5977,1010,-6452.52,730257
83063340,263 20:09:37,5411,1010,-37932.39,753778
83063340,263 21:12:47,5812,1010,-28073.95,735699
83063340,264 13:58:36,6011,2010,-67377.47,410123
83063340,265 19:56:53,5411,1010,-22111.04,823014
83063340,266 18:17:30,5411,1010,-17237.4,823015
83063340,267 11:43:48,5499,1010,-14149.27,565728
83063340,267 11:53:57,5411,1010,-14335.68,820888
83063340,267 15:49:18,5995,1010,-9500.22,572678
83063340,267 16:03:32,5411,1010,-16479.63,530698
83063340,269 08:09:09,6011,2010,-89836.63,10113967
83063340,270 00:00:00,5732,1110,-31936.92,97838101
83063340,271 12:59:47,5411,1010,-5673.18,731207
83063340,271 13:07:26,5411,1010,-7697.88,753779
83063340,272 18:32:01,4814,1030,-4491.83,888984
83063340,272 18:46:37,5999,1010,-15743.87,10163766
83063340,272 19:40:28,5411,1010,-9664.18,823014
83063340,272 20:36:27,5411,1010,-27623.42,823015
83063340,273 00:00:00,5812,1110,-17068.96,23006502
83063340,273 16:09:43,5995,1010,-20797.18,382666
83063340,273 16:17:23,5999,1010,-22751.13,10163766
83063340,273 16:25:56,5499,1010,-10960.07,565728
83063340,274 10:41:18,5411,1010,-4546.18,821514
83063340,275 00:00:00,5541,1110,-37045.48,593248
83063340,275 14:16:07,6011,2010,-112295.79,428987
83063340,275 14:30:37,5200,1010,-15766.33,819181
83063340,275 15:57:52,5411,1010,-67602.06,10247860
83063340,275 17:59:54,5813,1010,-95002.24,846028
83063340,276 11:07:47,6011,2010,-112295.79,410134
83063340,278 18:16:23,5999,1010,-11588.93,10163766
83063340,278 19:28:52,4814,1030,-6737.75,888995
83063340,279 18:51:31,5411,1010,-5673.18,820888
83063340,280 12:33:32,6011,2010,-224591.58,10113967
83063340,280 12:42:32,5499,1010,-15153.87,546111
83063340,280 17:07:32,5999,1010,-28747.72,10163766
83063340,281 00:00:00,5812,1110,-7186.93,23006502
83063340,281 17:01:60,6011,2010,-67377.47,992681
83063340,282 00:00:00,5812,1110,-13789.92,23006502
83063340,282 00:00:00,5977,1110,-27193.55,780515
83063340,282 14:27:44,5995,1010,-24579.3,382666
83063340,282 14:38:15,5411,1010,-23647.25,820886
83063340,282 14:48:10,5499,1010,-15272.23,565728
83063340,282 16:18:33,5499,1010,-7520.45,595568
83063340,282 16:27:44,5999,1010,-16821.91,10163765
83063340,282 16:50:04,5331,1010,-45187.83,10249752
83063340,283 00:00:00,5541,1110,-16437.86,RU470015
83063340,288 00:00:00,5541,1110,-37791.58,592478
83063340,288 19:08:36,5411,1010,-133474.77,10247799
83063340,288 20:29:17,5411,1010,-45821.85,487141
83063340,288 22:12:47,5813,1010,-49297.85,2008954
83063340,294 13:57:31,5812,1010,-36833.02,10332758
83063340,294 17:50:37,5411,1010,-23759.77,823014
83063340,295 12:33:50,5411,1010,-10331.21,823014
83063340,296 00:00:00,5211,1110,-7800.07,21840731
83063340,296 07:40:43,4814,1030,-11229.58,940583
83063340,296 14:34:21,5411,1010,-11955.01,731208
83063340,297 00:00:00,5541,1110,-12528.17,RU470015
83063340,297 17:55:09,5499,1010,-21111.61,565728
83063340,299 18:34:59,5411,1010,-12696.16,820885
83063340,299 19:36:56,5411,1010,-18506.35,823015
83063340,300 18:29:53,5499,1010,-10555.8,565728
83063340,302 13:46:39,5999,1010,-23582.12,10322372
83063340,302 14:06:33,5411,1010,-17795.96,823014
83063340,302 16:59:06,5999,1010,-32363.65,10163765
83063340,302 21:15:52,5812,1010,-26950.99,735698
83063340,303 17:49:01,5995,1010,-5614.79,824302
83063340,303 18:00:55,6011,2010,-67377.47,992681
83063340,304 09:33:31,6011,2010,-22459.16,992681
83063340,304 11:43:22,4814,1030,-15698.95,888994
83063340,308 00:00:00,5691,1110,-24255.89,77113128
83063340,308 20:39:09,5813,1010,-126332.76,846020
83063340,308 22:02:00,5813,1010,-17967.33,846020
83063340,309 11:38:22,5999,1010,-23177.85,10163766
83063340,309 11:57:10,5411,1010,-14319.96,823015
83063340,310 16:37:56,5499,1010,-13700.09,565728
83063340,310 16:45:56,5541,1010,-15298.06,449539
83063340,310 16:57:58,6011,2010,-67377.47,410056
83063340,310 17:09:59,5977,1010,-53976.09,730257
83063340,310 17:14:34,5411,1010,-1976.41,823014
83063340,312 15:01:33,4814,1030,-6737.75,888985
83063340,312 20:44:22,4814,1030,-2245.92,888985
83063340,312 20:46:21,4814,1030,-6737.75,888984
83063340,313 13:18:02,5411,1010,-12817.44,820886
83063340,313 18:01:24,5411,1010,-5087,823014
83063340,314 18:06:08,5411,1010,-19974.05,10203401
83063340,314 18:29:59,5411,1010,-12386.23,821516
83063340,316 17:48:03,5411,1010,-10906.17,823014
83063340,316 22:25:19,5812,1010,-19651.76,10332758
83063340,317 13:08:19,5499,1010,-28073.95,133719
83063340,317 14:52:08,5411,1010,-28399.6,753777
83063340,317 18:04:59,6011,2010,-112295.79,992680
83063340,317 20:45:56,5812,1010,-22683.75,77438
83063340,318 09:49:38,4814,1030,-6737.75,888994
83063340,319 10:33:52,6010,7070,22459.16,945004
83063340,319 13:14:00,5411,1010,-11285.73,10203398
83063340,319 19:30:18,5411,1010,-5750.44,753776
83063340,320 20:31:59,5999,1010,-5008.39,10163766
83063340,321 09:28:38,4829,2330,-588497.31,10113967
83063340,322 11:40:51,4814,1030,-6737.75,888922
83063340,322 13:32:25,6011,2010,-67377.47,10113967
83063340,323 08:06:57,6011,2010,-89836.63,10113967
83063340,323 15:19:19,4814,1030,-11229.58,940591
83063340,324 13:13:01,5411,1010,-14966.78,731206
83063340,324 13:36:05,5999,1010,-14688.29,10163765
83063340,324 14:15:30,6011,2010,-67377.47,992681
83063340,325 13:58:22,4814,1030,-6737.75,888925
83063340,325 19:09:32,5411,1010,-17232.24,49476
83063340,325 19:09:29,5411,1010,-16842.8,48884
83063340,326 19:50:00,6011,4011,-842.22,786540
83063340,326 19:50:53,6011,2011,-112295.79,786540
83063340,327 18:38:31,6011,4011,-842.22,786539
83063340,327 18:38:08,6011,2011,-112295.79,786539
83063340,327 18:52:46,5411,1010,-46786.69,49478
83063340,327 18:53:40,5411,1010,-27847.33,48885
83063340,328 18:51:14,6010,7070,24705.07,945005
83063340,329 00:00:00,5814,1110,-4626.59,T0261888
83063340,329 14:46:39,4814,1030,-4491.83,888984
83063340,331 00:00:00,5977,1110,-8759.07,780513
83063340,331 16:51:02,5699,1010,-38135.65,111033
83063340,332 00:00:00,5977,1110,-33688.74,780515
83063340,332 18:57:02,5995,1010,-13902.22,572678
83063340,334 11:37:00,5331,1010,-875682.56,10004864
83063340,334 12:51:34,6011,2010,-89836.63,10113967
83063340,335 10:50:09,6011,2010,-224591.58,10113967
83063340,335 23:48:36,5812,1010,-179673.26,614965
83063340,336 00:00:00,5541,1110,-2394.15,593248
83063340,336 00:00:00,5541,1110,-39522.5,593248
83063340,336 00:00:00,5812,1110,-28523.13,23006502
83063340,336 11:13:58,5411,1010,-37222.69,10203398
83063340,337 16:06:41,5411,1010,-54113.09,907995
83063340,338 16:51:16,6011,2010,-224591.58,992681
83063340,338 21:17:12,5812,1010,-440704.82,821400
83063340,339 16:19:26,4814,1030,-6737.75,888925
83063340,340 18:34:19,5411,1010,-36996.97,823014
83063340,341 07:03:43,4814,1030,-4491.83,888929
83063340,341 14:47:21,6011,2010,-11229.58,10113967
83063340,342 19:44:57,5411,1010,-9983.1,823015
83063340,343 11:33:46,6010,7070,6288.56,945011
83063340,343 18:08:27,5411,1010,-5816.92,823015
83063340,344 18:17:57,5411,1010,-10971.3,823014
83063340,345 00:00:00,5541,1110,-25092.72,RU470015
83063340,345 15:15:52,5977,1010,-10234.64,730257
83063340,345 15:27:28,5411,1010,-16644.48,823014
83063340,345 15:40:40,5499,1010,-10780.4,990674
83063340,345 15:51:20,5999,1010,-24839.83,10163765
83063340,346 17:48:24,5995,1010,-11162.2,572678
83063340,347 14:54:20,6011,2010,-89836.63,10113967
83063340,347 18:23:05,5411,1010,-4523.27,823014
83063340,348 00:00:00,5813,1110,-5614.79,53755201
83063340,348 12:49:51,4814,1030,-6737.75,888995
83063340,349 00:00:00,5541,1110,-25885.98,RU470015
83063340,349 08:11:15,5499,1010,-3421.65,546111
83063340,349 18:22:25,5411,1010,-16109.95,823014
83063340,351 17:36:08,5499,1010,-21493.41,565728
83063340,351 17:54:26,5411,1010,-57640.53,10203399
83063340,351 18:18:47,5977,1010,-3121.82,730257
83063340,355 08:11:35,5499,1010,-3799.19,546111
83063340,355 17:41:44,5411,1010,-9868.55,823015
83063340,355 17:42:43,6011,2010,-67377.47,992681
83063340,357 14:28:16,5995,1010,-7658.57,572678
83063340,357 19:32:28,5411,1010,-18075.13,10203399
83063340,357 19:40:42,5499,1010,-8309.89,565728
83063340,358 00:00:00,5812,1110,-112295.79,21351636
83063340,358 11:39:06,6011,2010,-89836.63,10113967
83063340,358 12:00:00,5411,1010,-8312.13,823014
83063340,358 20:45:23,4814,1030,-6737.75,888997
83063340,359 14:58:32,5999,1010,-20797.18,10163765
83063340,359 15:25:54,5411,1010,-12666.96,823014
83063340,362 10:07:08,5499,1010,-3054.45,546111
83063340,362 18:07:31,5499,1010,-8264.97,565728
83063340,362 18:16:48,5411,1010,-10077.42,823014
83063340,363 00:00:00,5541,1110,-12781.96,RU470015
83063340,363 17:01:07,4814,1030,-6737.75,888922
83063340,363 18:10:14,6011,2010,-89836.63,992680
83063340,364 13:00:26,5999,1010,-14755.67,10163765
83063340,364 17:55:17,6011,2010,-67377.47,410056
83063340,364 18:10:43,5411,1010,-16011.13,10157878
83063340,364 18:25:11,5411,1010,-6524.39,823014
83063340,365 13:11:21,5499,1010,-13116.15,565728
83063340,365 13:23:19,5411,1010,-18706.01,10203400
83063340,365 13:41:35,5977,1010,-13682.12,484653
83063340,366 00:00:00,5977,1110,-29982.98,34904806
83063340,366 00:00:00,5541,1110,-38725.2,592457
83063340,366 00:00:00,5192,1110,-2582.8,60225701
83063340,366 00:00:00,4814,1110,-8961.2,13012402
83063340,366 13:03:23,7230,1010,-36271.54,10087403
83063340,366 13:11:41,5995,1010,-8939.87,572676
83063340,366 13:38:16,5411,1010,-17837.96,907997
83063340,366 14:02:10,5912,1010,-22178.42,10005368
83063340,366 14:03:59,6011,2010,-67377.47,410221
83063340,366 14:14:54,5411,1010,-16468.85,10203400
83063340,366 15:22:28,5411,1010,-16743.08,10157876
83063340,367 07:54:10,4814,1030,-6737.75,888921
83063340,369 17:40:38,5977,1010,-14416.53,484653
83063340,371 15:07:19,5499,1010,-2515.43,546111
83063340,371 18:02:18,5977,1010,-16330.05,730257
83063340,371 18:02:27,6011,2010,-67377.47,410056
83063340,371 20:28:04,5812,1010,-26277.21,77433
83063340,372 00:00:00,5541,1110,-8560.08,RU470015
83063340,372 12:44:59,5499,1010,-15901.08,565728
83063340,372 13:04:55,5411,1010,-23859.49,10203401
83063340,372 13:56:55,5977,1010,-12543.44,730257
83063340,375 18:17:48,5411,1010,-8061.49,10203399
83063340,376 13:20:53,6011,2010,-67377.47,992681
83063340,377 13:21:24,5995,1010,-9238.57,382666
83063340,378 20:43:18,5411,1010,-15339.6,823014
83063340,378 21:58:03,4814,1030,-11229.58,888994
83063340,379 14:04:11,5499,1010,-13857.3,565728
83063340,379 14:28:49,5411,1010,-25684.07,10203400
83063340,379 14:43:25,5999,1010,-16327.81,10163765
83063340,379 18:25:04,5411,1010,-22638.83,823014
83063340,380 00:00:00,5541,1110,-39292.75,593248
83063340,380 16:12:48,6011,2010,-89836.63,410108
83063340,380 17:31:22,5411,1010,-103997.13,10273107
83063340,380 17:48:60,5812,1010,-8646.78,873002
83063340,381 13:06:02,5912,1010,-6625.45,361714
83063340,381 17:16:21,6011,2010,-78607.05,992680
83063340,382 19:25:28,5995,1010,-3243.1,382666
83063340,383 07:16:33,4814,1030,-11229.58,888922
83063340,385 00:00:00,5541,1110,-36766.99,101875
83063340,385 14:31:22,5999,1010,-17004.05,710228
83063340,385 17:17:57,5499,1010,-22837.59,595568
83063340,386 16:06:18,6011,2010,-78607.05,410221
83063340,386 16:16:25,5411,1010,-6576.04,10203399
83063340,386 16:36:43,5999,1010,-54036.73,10163766
83063340,387 00:00:00,5812,1110,-6917.42,23006502
83063340,389 13:13:09,6011,2010,-78607.05,992680
83063340,389 14:13:53,6010,7070,134754.95,888917
83063340,392 16:07:32,5499,1010,-1527.22,595568
83063340,392 18:36:57,5912,1010,-2432.33,10005369
83063340,392 18:43:47,5411,1010,-24938.65,10203401
83063340,392 18:55:26,5999,1010,-17922.41,10163765
83063340,393 11:23:27,6011,2010,-67377.47,10113967
83063340,394 00:00:00,5541,1110,-21776.62,RU470013
83063340,394 11:40:56,5995,1010,-11841.59,382666
83063340,394 12:07:09,5999,1010,-18012.24,10163766
83063340,394 16:29:20,5411,1010,-18697.25,823015
83063340,394 16:29:49,6011,2010,-67377.47,992681
83063340,395 18:46:00,5411,1010,-15701.87,10157874
83063340,396 16:49:31,4814,1030,-6737.75,888929
83063340,397 00:00:00,5813,1110,-5614.79,53755201
83063340,397 08:08:18,5499,1010,-3054.45,546111
83063340,397 12:43:57,6010,2020,-67377.47,419593
83063340,398 11:22:51,4814,1030,-4491.83,888995
83063340,399 00:00:00,5812,1110,-11633.84,23006502
83063340,399 18:17:21,5411,1010,-15320.07,10203399
83063340,400 00:00:00,5541,1110,-8597.59,RU470015
83063340,400 11:28:07,5499,1010,-4424.45,565728
83063340,400 14:00:35,5812,1010,-15833.71,735699
83063340,400 19:59:56,5411,1010,-24260.38,823015
83063340,401 00:00:00,5541,1110,-40712.39,RU470015
83063340,401 13:34:02,5411,1010,-10248.11,820886
83063340,401 13:44:22,5999,1010,-18865.69,10163766
83063340,401 13:52:18,5995,1010,-20098.7,382666
83063340,401 14:25:00,5411,1010,-28262.38,753777
83063340,401 14:31:33,5499,1010,-3247.59,10106265
83063340,402 10:38:12,6011,2010,-101066.21,410134
83063340,405 16:16:05,6010,2020,-67377.47,419593
83063340,406 00:00:00,5193,1110,-36383.84,14167447
83063340,407 00:00:00,5411,1110,-7254.31,75593801
83063340,407 08:32:02,6010,7070,20213.24,945004
83063340,407 15:09:26,5411,1010,-21500.15,10203400
83063340,407 15:15:21,5541,1010,-4896.1,449541
83063340,407 15:27:44,5999,1010,-16103.22,10163766
83063340,408 00:00:00,5812,1110,-12869.1,23006502
83063340,408 00:00:00,5541,1110,-9108.99,RU470013
83063340,408 12:04:41,5499,1010,-18331.84,546111
83063340,408 12:05:18,6011,2010,-67377.47,10113967
83063340,408 17:08:46,5995,1010,-31641.58,382666
83063340,408 17:16:02,5411,1010,-20145.86,820886
83063340,408 17:52:51,5977,1010,-2719.8,730254
83063340,408 18:02:05,5541,1010,-5931.46,449539
83063340,408 18:40:31,5999,1010,-12981.39,10163766
83063340,409 15:58:41,5499,1010,-2515.43,10100752
83063340,410 13:01:59,6011,2010,-67377.47,10113967
83063340,411 13:29:43,4814,1030,-4491.83,888928
83063340,411 14:43:41,5499,1010,-2515.43,546111
83063340,412 11:43:36,5499,1010,-2515.43,546111
83063340,413 19:41:09,5411,1010,-25945.72,10203400
83063340,413 19:43:54,5912,1010,-23896.54,10005368
83063340,414 00:00:00,5977,1110,-58101.84,546250
83063340,414 00:00:00,5977,1110,-108140.84,546250
83063340,414 19:29:18,5977,1010,-11332.89,861808
83063340,414 19:49:35,5411,1010,-14191.94,907999
83063340,415 00:00:00,5812,1110,-13430.58,23006502
83063340,416 18:40:49,5411,1010,-3854.44,823014
83063340,417 08:11:01,5499,1010,-5030.85,546111
83063340,417 13:22:21,6011,2010,-67377.47,10113967
83063340,420 17:42:01,5411,1010,-23867.35,10203400
83063340,420 20:06:26,5999,1010,-11094.82,10163766
83063340,420 20:19:33,5411,1010,-31651.69,753777
83063340,421 13:10:14,5999,1010,-14126.81,10163766
83063340,422 00:00:00,5541,1110,-34656.95,101875
83063340,422 14:13:38,5411,1010,-61627.93,10247782
83063340,423 13:38:18,5499,1010,-2099.93,546111
83063340,423 18:06:11,5499,1010,-2515.43,546111
83063340,423 18:25:07,5999,1010,-6311.02,10163766
83063340,424 00:00:00,5812,1110,-15182.39,23006502
83063340,424 13:14:09,6011,2010,-78607.05,10113967
83063340,425 08:36:12,4814,1030,-4491.83,888930
83063340,425 19:13:50,5411,1010,-43844.77,907997
83063340,426 08:09:32,5499,1010,-2627.72,546111
83063340,427 08:09:13,5499,1010,-4637.82,546111
83063340,427 13:38:26,5499,1010,-13250.9,546111
83063340,428 00:00:00,5999,1110,-14598.45,22192331
83063340,428 13:14:25,6011,2010,-224591.58,10113967
83063340,428 15:36:14,8099,1010,-143738.61,10003059
83063340,429 11:45:36,5411,1010,-33410.24,907995
83063340,429 12:30:31,5411,1010,-21830.53,10203399
83063340,429 12:37:60,5995,1010,-18391.8,382666
83063340,430 08:05:50,5499,1010,-2627.72,546111
83063340,431 20:04:40,5499,1010,-23759.54,546111
83063340,432 18:35:02,5912,1010,-39728,10005368
83063340,432 18:43:44,5411,1010,-8280.69,10203401
83063340,432 18:52:15,5912,1010,-31577.58,691514
83063340,432 19:03:13,5999,1010,-28545.59,10163766
83063340,432 19:11:12,5411,1010,-1796.73,823014
83063340,433 08:09:54,5499,1010,-2627.72,546111
83063340,434 21:30:37,5912,1010,-10960.07,784883
83063340,435 17:56:52,5812,1010,-37282.2,735698
83063340,436 00:00:00,5541,1110,-42426.7,RU470015
83063340,436 16:35:00,5499,1010,-10443.51,565728
83063340,436 16:44:58,5411,1010,-6277.33,10203399
83063340,436 16:47:06,5921,1010,-13565.33,10366628
83063340,437 13:21:17,5499,1010,-2391.9,546111
83063340,437 20:22:21,5999,1010,-5929.22,10163766
83063340,437 21:33:00,4814,1030,-4491.83,888920
83063340,438 00:00:00,5251,1110,-15362.06,956331
83063340,438 12:06:15,5499,1010,-2515.43,546111
83063340,439 00:00:00,5812,1110,-18820.77,23006502
83063340,439 18:00:36,5499,1010,-21788.08,546111
83063340,440 00:00:00,5944,1110,-7860.71,15886109
83063340,440 19:38:31,5411,1010,-9747.27,823015
83063340,441 19:32:49,5411,1010,-34667.96,823014
83063340,442 00:00:00,5812,1110,-25828.03,23006502
83063340,442 08:26:05,5499,1010,-4936.97,546111
83063340,442 11:04:26,5921,1010,-9477.76,10366628
83063340,442 11:13:52,5995,1010,-11542.88,382666
83063340,442 11:19:42,5411,1010,-4458.59,823014
83063340,442 11:19:19,6011,2010,-67377.47,992681
83063340,442 15:38:31,5541,1010,-34312.88,10445279
83063340,442 17:21:34,5999,1010,-22751.13,10163766
83063340,442 17:36:60,5912,1010,-38405.16,784883
83063340,443 12:06:25,5499,1010,-17518.14,565728
83063340,443 12:18:10,5411,1010,-12307.62,10203400
83063340,444 19:27:22,4814,1030,-4491.83,888922
83063340,446 16:26:35,5499,1010,-5008.39,546111
83063340,446 19:31:09,5411,1010,-3574.82,823014
83063340,449 00:00:00,5812,1110,-9971.87,23006507
83063340,449 08:34:06,5499,1010,-3234.12,546111
83063340,449 14:41:31,4814,1030,-4491.83,888920
83063340,449 15:57:23,5541,1010,-43585.59,10454994
83063340,449 16:13:04,5411,1010,-23289.02,907994
83063340,449 17:24:02,5411,1010,-96136.42,10247865
83063340,449 17:34:02,5812,1010,-5614.79,818279
83063340,449 18:21:33,5499,1010,-22908.34,565728
83063340,449 18:30:02,5411,1010,-5456,753779
83063340,449 19:30:32,5499,1010,-2627.72,816103
83063340,449 22:25:36,6011,2010,-89836.63,992681
83063340,450 16:35:12,5499,1010,-12981.39,565728
83063340,450 16:53:07,5411,1010,-12745.57,823015
83063340,450 16:54:09,6011,2010,-89836.63,992680
83063340,451 18:22:51,5411,1010,-10443.51,823014
83063340,452 13:06:40,5499,1010,-2627.72,546111
83063340,452 20:32:44,5411,1010,-12202.06,823014
83063340,453 14:23:05,5499,1010,-4716.42,546111
83063340,453 19:07:03,5411,1010,-7299.23,823015
83063340,456 00:00:00,5812,1110,-12689.42,23006502
83063340,456 08:19:32,5499,1010,-3523.62,546111
83063340,456 12:05:40,5411,1010,-9129.65,823015
83063340,456 13:45:10,5411,1010,-29944.79,10203399
83063340,456 13:56:28,5995,1010,-17538.36,382666
83063340,456 14:06:57,5411,1010,-3481.17,10157876
83063340,456 14:21:11,5499,1010,-6962.34,565728
83063340,456 14:35:55,5999,1010,-8601.86,10163766
83063340,456 14:46:18,5411,1010,-31712.33,823015
83063340,456 18:26:59,5999,1010,-10757.94,10163765
70225938,0 00:00:00,5912,1110,-10892.69,
70225938,0 18:48:28,5331,1010,-15496.82,
70225938,0 19:14:19,4814,1030,-3368.87,
70225938,2 00:00:00,5912,1110,-20235.7,
70225938,4 00:00:00,5411,1110,-4379.54,
70225938,4 00:00:00,5912,1110,-26164.92,
70225938,5 17:28:13,6011,2010,-67377.47,
70225938,6 18:04:51,4814,1030,-3391.33,
70225938,6 18:12:55,5331,1010,-26726.4,
70225938,6 19:17:35,4814,1030,-3368.87,
