customer_id,tr_datetime,mcc_code,tr_type,amount,term_id
23509423,23 01:13:24,4814,1030,-4491.83,
23509423,27 00:00:00,5541,1110,-56164.51,
23509423,28 00:00:00,5541,1110,-1931.49,
23509423,28 00:00:00,5541,1110,-47096.85,
23509423,28 00:00:00,5541,1110,-27473.16,
23509423,28 11:29:35,4814,1030,-11229.58,
23509423,30 01:32:02,4814,1030,-4491.83,
23509423,30 11:41:55,6011,2010,-78607.05,
23509423,30 18:32:17,6011,2011,-67377.47,
23509423,30 21:12:52,6011,2011,-38180.57,
23509423,31 01:38:24,4814,1030,-4491.83,
23509423,31 09:59:05,4814,1030,-4491.83,
23509423,31 11:16:16,5331,1010,-44244.54,
23509423,31 19:40:25,5331,1010,-37282.2,
23509423,31 21:36:59,6011,2011,-22459.16,
23509423,32 00:00:00,5541,1110,-44918.32,
23509423,35 18:02:31,6011,2011,-67377.47,
23509423,36 00:00:00,5411,1110,-1502.52,
23509423,36 12:21:56,4814,1030,-11229.58,
23509423,36 14:04:05,6011,2011,-157214.1,
23509423,36 18:35:16,6011,2011,-15721.41,
23509423,37 00:00:00,5541,1110,-44918.32,
23509423,37 00:00:00,5499,1110,-8505.28,
23509423,37 00:00:00,5732,1110,-7838.25,
23509423,37 01:56:35,4814,1030,-4491.83,
23509423,37 15:48:37,6011,2011,-44918.32,
23509423,38 00:00:00,5541,1110,-33688.74,
23509423,39 16:13:22,4814,1030,-11229.58,
23509423,42 13:19:13,5999,1010,-722870.45,
23509423,42 13:42:35,5999,1010,-323209.74,
23509423,43 00:00:00,7523,1110,-4491.83,
23509423,43 00:00:00,5912,1110,-4244.78,
23509423,43 00:00:00,5541,1110,-44918.32,
23509423,43 00:00:00,5541,1110,-5390.2,
23509423,43 06:53:53,4814,1030,-4491.83,
23509423,43 17:33:51,5999,1010,-314428.21,
23509423,46 23:15:20,6011,2010,-89836.63,
23509423,47 16:53:13,4829,2371,-49410.15,
23509423,47 16:53:25,4829,4071,-494.1,
23509423,47 17:21:35,4829,2371,-1284888.41,
23509423,47 17:21:31,4829,4071,-12848.88,
23509423,48 10:57:42,4814,1030,-4491.83,
23509423,50 00:00:00,5541,1110,-22459.16,
23509423,53 08:27:17,4814,1030,-4491.83,
23509423,54 13:42:32,6011,2010,-11229.58,
23509423,55 00:00:00,4112,1100,-23707.89,
23509423,55 00:00:00,5411,1110,-16080.76,
23509423,55 14:14:22,6011,2010,-11229.58,
23509423,55 16:40:26,4829,2370,-336887.37,
23509423,55 16:40:30,6010,7070,336887.37,
23509423,55 16:41:16,4829,2370,-336887.37,
23509423,56 20:52:34,6011,2010,-67377.47,
23509423,56 21:04:38,5992,1010,-38247.95,
23509423,58 00:00:00,4112,1100,-71631.24,
23509423,58 16:22:57,6010,7030,860185.74,
23509423,58 16:29:24,5681,1010,-2329014.66,
23509423,58 22:36:37,6011,2010,-67377.47,
23509423,60 01:57:38,4814,1030,-4491.83,
23509423,61 17:39:59,4814,1030,-4491.83,
23509423,62 17:44:53,6011,2010,-67377.47,
23509423,63 00:00:00,4112,1100,-58997.96,
23509423,63 00:00:00,5541,1110,-5390.2,
23509423,63 13:12:41,6011,2010,-269509.89,
23509423,63 18:15:14,6011,2010,-44918.32,
23509423,63 18:39:12,6011,2010,-11229.58,
23509423,64 18:44:35,5211,1010,-11948.27,
23509423,65 09:47:57,6011,2011,-22459.16,
23509423,65 10:42:40,5331,1010,-48960.96,
23509423,65 11:31:44,5499,1010,-11766.35,
23509423,66 00:00:00,4112,6100,43456.22,
23509423,66 12:53:11,6011,2010,-11229.58,
23509423,67 01:24:57,4814,1030,-4491.83,
23509423,67 20:34:28,4814,1030,-22459.16,
23509423,68 16:49:15,6010,7030,860185.74,
23509423,69 00:00:00,5411,1110,-18286.92,
23509423,69 20:44:52,6011,2010,-44918.32,
23509423,69 22:04:26,4814,1030,-11229.58,
23509423,70 00:00:00,4112,1100,-81344.82,
23509423,70 15:34:37,4829,2370,-336887.37,
23509423,70 16:16:19,6011,2010,-44918.32,
23509423,70 20:23:33,6011,2010,-44918.32,
23509423,72 13:29:31,4814,1030,-4491.83,
23509423,72 14:12:15,6011,2010,-44918.32,
23509423,73 13:17:56,6011,2010,-44918.32,
23509423,73 15:11:02,6011,2010,-22459.16,
23509423,76 14:17:42,6011,2010,-67377.47,
23509423,76 18:07:45,6011,2010,-44918.32,
23509423,77 18:53:45,4829,2371,-698479.81,
23509423,77 18:53:51,4829,4071,-6984.8,
23509423,77 20:40:48,4814,1030,-11229.58,
23509423,78 03:14:58,4829,2370,-44918.32,
23509423,78 03:14:16,6010,7070,44918.32,
23509423,78 03:23:57,5331,1010,-14149.27,
23509423,78 12:12:20,4829,2370,-336887.37,
23509423,78 12:22:28,4829,2370,-112295.79,
23509423,78 12:55:16,4829,2370,-224591.58,
23509423,78 12:55:00,6010,7070,224591.58,
23509423,78 13:01:54,6011,2011,-112295.79,
23509423,78 13:21:22,5533,1010,-84558.73,
23509423,78 18:07:18,5411,1010,-30992.07,
23509423,78 18:29:54,4814,1030,-4491.83,
23509423,79 00:00:00,5541,1110,-44918.32,
23509423,79 12:05:26,5211,1010,-14867.96,
23509423,79 12:07:26,6011,2010,-56147.89,
23509423,79 15:07:08,7542,1010,-10780.4,
23509423,79 16:04:46,6011,2010,-33688.74,
23509423,80 00:00:00,5541,1110,-38854.34,
23509423,80 22:11:03,6011,2011,-22459.16,
23509423,80 22:11:40,6011,4011,-168.44,
23509423,85 00:00:00,5411,1110,-80322.93,
23509423,85 00:00:00,5541,1110,-2582.8,
23509423,85 01:44:21,4814,1030,-4491.83,
23509423,85 15:04:15,4814,1030,-11229.58,
23509423,86 00:00:00,5511,1110,-58371.35,
23509423,86 00:00:00,5541,1110,-33688.74,
23509423,88 13:34:16,6011,2011,-44918.32,
23509423,88 13:34:26,6011,4011,-336.89,
23509423,89 00:06:53,4814,1030,-4491.83,
23509423,89 20:27:53,6011,2010,-22459.16,
23509423,91 20:56:12,6011,2010,-11229.58,
23509423,92 00:00:00,5541,1110,-5390.2,
23509423,92 14:10:44,4814,1030,-4491.83,
23509423,92 14:17:57,6011,2011,-453674.99,
23509423,92 14:23:24,6011,2010,-2245.92,
23509423,93 14:10:16,4814,1030,-4491.83,
23509423,94 00:00:00,5411,1110,-16311.86,
23509423,94 19:37:53,5912,1010,-21461.97,
23509423,95 00:00:00,5541,1110,-33688.74,
23509423,96 00:00:00,5912,1110,-15272.23,
23509423,96 00:00:00,5541,1110,-36271.54,
23509423,97 00:00:00,5912,1110,-14823.04,
23509423,99 00:00:00,5541,1110,-22459.16,
23509423,99 00:00:00,5541,1110,-5390.2,
23509423,99 14:16:31,4814,1030,-4491.83,
23509423,101 20:42:33,6011,2010,-112295.79,
23509423,103 12:14:05,6011,2011,-11229.58,
23509423,103 12:14:57,6011,4011,-84.22,
23509423,103 16:04:34,4814,1030,-4491.83,
23509423,103 17:29:50,6010,7030,869169.4,
23509423,104 13:17:45,4829,2370,-336887.37,
23509423,104 13:18:48,4829,2370,-112295.79,
23509423,104 13:18:10,6010,7070,112295.79,
23509423,104 13:24:54,4829,2370,-626610.5,
23509423,105 00:00:00,5411,1110,-15833.71,
23509423,106 00:00:00,4112,1100,-43328.21,
23509423,106 15:35:26,6011,2010,-67377.47,
23509423,106 15:38:26,6011,2010,-6737.75,
23509423,106 23:36:08,5331,1010,-14149.27,
23509423,107 00:00:00,5541,1110,-22459.16,
23509423,108 13:22:23,6011,2010,-11229.58,
23509423,109 18:15:41,4814,1030,-4491.83,
23509423,109 18:32:20,6011,2010,-56147.89,
23509423,110 00:00:00,5411,1110,-9073.5,
23509423,111 16:01:45,6011,2010,-44918.32,
23509423,111 16:46:53,5732,1010,-538795.19,
23509423,112 00:00:00,5541,1110,-5165.61,
23509423,112 00:00:00,5541,1110,-2807.39,
23509423,112 00:24:00,6010,7070,22459.16,
23509423,113 00:00:00,5533,1110,-8175.13,
23509423,113 18:31:13,4814,1030,-4491.83,
23509423,114 00:00:00,5541,1110,-33688.74,
23509423,118 00:44:25,4829,2370,-16844.37,
23509423,118 10:36:16,4829,2370,-121054.86,
23509423,118 10:36:21,6010,7070,121054.86,
23509423,118 10:42:24,4829,2370,-134754.95,
23509423,118 13:50:17,4814,1030,-2245.92,
23509423,119 00:00:00,4112,1100,-35505.68,
23509423,119 13:22:00,6010,7070,336887.37,
23509423,119 13:24:00,6011,2010,-11229.58,
23509423,119 15:15:49,4829,2370,-24705.07,
23509423,119 15:15:38,6010,7070,24705.07,
23509423,119 16:33:38,5812,1010,-387645.06,
23509423,120 10:18:52,4814,1030,-4491.83,
23509423,122 19:45:44,4814,1030,-4491.83,
23509423,123 09:05:53,6010,7070,33688.74,
23509423,123 09:05:45,4829,2370,-33688.74,
23509423,123 09:07:15,4829,2370,-30319.86,
23509423,123 18:25:43,4814,1030,-11229.58,
23509423,126 13:57:32,4814,1030,-4491.83,
23509423,130 15:07:28,6010,7070,112295.79,
23509423,130 15:07:02,4829,2370,-112295.79,
23509423,130 15:08:48,4829,2370,-112295.79,
23509423,130 20:21:36,6010,7030,871415.32,
23509423,131 11:33:43,4814,1030,-4491.83,
23509423,132 08:28:51,6011,2010,-33688.74,
23509423,132 15:31:25,4829,2370,-336887.37,
23509423,134 00:00:00,5541,1110,-2582.8,
23509423,134 00:00:00,5541,1110,-33688.74,
23509423,134 05:32:60,5331,1010,-23582.12,
23509423,134 22:20:40,6010,7070,673774.73,
23509423,134 22:20:08,4829,2370,-673774.73,
23509423,134 22:30:03,4829,2370,-1125203.8,
23509423,135 12:45:24,6011,2011,-89836.63,
23509423,136 00:00:00,5411,1110,-4357.08,
23509423,136 17:12:27,4814,1030,-4491.83,
23509423,141 00:00:00,4112,1100,-52996.87,
23509423,142 00:00:00,5541,1110,-44918.32,
23509423,142 16:10:04,5948,1010,-141043.51,
23509423,143 00:00:00,5541,1110,-36271.54,
23509423,143 10:26:01,4814,1030,-4491.83,
23509423,144 10:29:59,6011,2010,-44918.32,
23509423,146 20:22:13,6011,2010,-11229.58,
23509423,147 13:57:42,5812,1010,-12240.24,
23509423,148 11:22:15,4814,1030,-11229.58,
23509423,150 07:28:48,4814,1030,-4491.83,
23509423,150 13:46:20,5812,1010,-6288.56,
23509423,152 06:15:08,4814,1030,-4491.83,
23509423,158 19:04:30,4814,1030,-4491.83,
23509423,159 00:00:00,5541,1110,-33688.74,
23509423,160 00:00:00,5948,1110,-94328.46,
23509423,162 00:00:00,7011,1110,-67377.47,
23509423,163 00:00:00,7011,1110,-112295.79,
23509423,164 09:20:39,4829,4071,-1347.55,
23509423,164 09:20:10,4829,2371,-134754.95,
23509423,165 00:00:00,7011,1110,-60639.73,
23509423,165 08:42:59,4814,1030,-4491.83,
23509423,165 11:08:39,6010,7070,494101.47,
23509423,165 11:08:35,4829,2370,-494101.47,
23509423,165 11:10:58,4829,2370,-561478.94,
23509423,171 15:28:05,6010,7070,78607.05,
23509423,172 05:39:00,4814,1030,-4491.83,
23509423,175 00:00:00,4112,1100,-62890.13,
23509423,175 10:34:03,4829,2370,-44918.32,
23509423,175 10:34:58,6010,7070,44918.32,
23509423,179 05:54:14,4814,1030,-4491.83,
23509423,181 21:27:13,6010,7070,869169.4,
23509423,182 08:18:33,4829,2370,-336887.37,
23509423,186 04:18:47,4814,1030,-4491.83,
23509423,188 23:39:01,6011,2011,-89836.63,
23509423,188 23:39:36,6011,4011,-673.77,
23509423,190 00:00:00,5541,1110,-22459.16,
23509423,192 03:35:24,4814,1030,-4491.83,
23509423,192 21:18:33,4814,1030,-11229.58,
23509423,195 12:08:35,4829,2370,-44918.32,
23509423,195 12:08:30,6010,7070,44918.32,
23509423,195 16:41:36,4829,2370,-43233.88,
23509423,196 14:01:14,4814,1030,-4491.83,
23509423,196 20:09:38,6010,7070,869169.4,
23509423,196 22:11:41,4829,2370,-336887.37,
23509423,198 11:54:47,4814,1030,-4491.83,
23509423,199 08:37:08,4814,1030,-2245.92,
23509423,200 13:35:47,4829,2370,-481748.93,
23509423,204 06:57:34,4814,1030,-4491.83,
23509423,211 18:36:16,6010,7070,224591.58,888991
23509423,211 18:40:51,6011,2010,-224591.58,530777
23509423,213 22:27:30,4814,1030,-2245.92,888993
23509423,221 20:38:07,6010,7070,869169.4,888986
23509423,223 12:40:43,4829,2370,-336887.37,888986
23509423,223 13:01:15,4829,2370,-478380.06,888993
23509423,224 14:52:48,4814,1030,-6737.75,888991
23509423,231 04:10:22,4814,1030,-4491.83,889003
23509423,235 14:09:38,4814,1030,-11229.58,888990
23509423,237 04:18:08,4814,1030,-4491.83,889000
23509423,238 22:50:60,6011,2010,-33688.74,330306
23509423,239 00:00:00,5977,1110,-110330.61,18160259
23509423,239 10:26:33,4814,1030,-6737.75,888986
23509423,239 11:07:17,4829,2370,-786070.52,888986
23509423,239 11:07:24,6010,7070,786070.52,888986
23509423,239 11:33:12,6011,2010,-449183.15,826709
23509423,240 11:44:07,6011,2011,-381805.68,330306
23509423,241 00:00:00,5541,1110,-5390.2,RU700120
23509423,242 03:48:45,4814,1030,-4491.83,889002
23509423,242 08:35:34,4829,2370,-112295.79,888987
23509423,242 16:58:56,4814,1030,-4491.83,889001
23509423,243 13:13:32,6011,2010,-78607.05,400611
23509423,244 20:10:20,4814,1030,-22459.16,888986
23509423,246 00:00:00,5541,1110,-22459.16,RU380027
23509423,246 15:21:54,6011,2011,-224591.58,530767
23509423,246 16:48:57,5411,1010,-40483.31,337227
23509423,246 16:49:56,5411,1010,-3189.2,337227
23509423,247 13:40:17,5411,1010,-8759.07,10157077
23509423,248 00:00:00,5411,1110,-3189.2,50115443
23509423,249 04:19:35,4814,1030,-4491.83,889000
23509423,252 00:00:00,5541,1110,-7973,RU700129
23509423,252 00:00:00,5541,1110,-2807.39,RU700129
23509423,252 20:03:22,6010,7030,869169.4,336272
23509423,253 08:50:18,4829,2370,-336887.37,888992
23509423,253 08:51:51,6010,7070,112295.79,888986
23509423,253 08:51:24,4829,2370,-112295.79,888986
23509423,253 08:53:22,4829,2370,-741152.2,888987
23509423,253 10:59:10,5621,1010,-166085.47,10174012
23509423,253 12:15:09,6011,2011,-561478.94,826707
23509423,254 00:00:00,5814,1110,-5188.07,26023932
23509423,256 00:00:00,5411,1110,-5345.28,10004102
23509423,256 00:00:00,4112,1100,-50517.38,1170002
23509423,256 04:51:51,4814,1030,-4491.83,889000
23509423,256 17:25:31,6011,2010,-269509.89,400611
23509423,258 00:00:00,5411,1110,-8624.32,21923175
23509423,259 15:03:38,4814,1030,-11229.58,888990
23509423,259 17:53:46,5411,1010,-32116.6,162670
23509423,261 00:00:00,5411,1110,-54935.1,21923173
23509423,261 00:00:00,4112,1100,-64745.26,1170002
23509423,263 06:01:37,4814,1030,-4491.83,889002
23509423,264 15:20:11,5812,1010,-7411.52,10110246
23509423,268 00:00:00,5411,1110,-10505.72,30551005
23509423,269 00:28:00,5983,1010,-4783.8,666722
23509423,269 12:34:04,5812,1010,-6086.43,10110246
23509423,270 07:53:19,4814,1030,-4491.83,889003
23509423,270 09:07:05,6011,2010,-67377.47,634575
23509423,271 00:00:00,5411,1110,-1617.06,10004102
23509423,271 20:51:12,6010,7070,336887.37,888992
23509423,271 20:51:44,4829,2370,-336887.37,888992
23509423,271 20:51:60,4829,2370,-336887.37,888987
23509423,271 20:56:27,4829,2370,-67377.47,888991
23509423,271 20:56:39,6010,7070,67377.47,888991
23509423,271 20:57:22,4829,2370,-67377.47,888993
23509423,272 08:28:54,4814,1030,-4491.83,889003
23509423,273 00:00:00,5541,1110,-31757.25,RU380027
23509423,273 00:00:00,5533,1110,-7838.25,25015169
23509423,273 02:18:56,5331,1010,-16619.78,927629
23509423,276 16:02:19,6011,2011,-404264.84,158246
23509423,277 00:00:00,5541,1110,-7703.49,RU700120
23509423,277 10:01:10,4814,1030,-4491.83,889000
23509423,277 14:34:14,6010,7070,673774.73,888987
23509423,277 14:34:00,4829,2370,-673774.73,888987
23509423,277 14:36:51,4829,2370,-673774.73,888993
23509423,277 14:45:15,5812,1010,-6176.27,10110246
23509423,278 00:00:00,5411,1110,-3413.79,10004103
23509423,278 14:06:12,5812,1010,-7097.09,10110246
23509423,279 14:57:38,6010,7070,1010662.1,888986
23509423,279 14:57:43,4829,2370,-1010662.1,888986
23509423,279 14:58:08,4829,2370,-1010662.1,888987
23509423,280 00:00:00,5411,1110,-28692.25,30550004
23509423,280 14:24:29,6011,2011,-89836.63,231055
23509423,280 17:31:11,6011,2011,-426724,330216
23509423,280 17:51:58,5411,1010,-19965.29,337228
23509423,280 21:08:56,6010,7030,869169.4,330213
23509423,281 00:00:00,5411,1110,-33058.31,30550005
23509423,281 13:19:20,5812,1010,-19168.89,200938
23509423,281 15:45:23,4829,2370,-336887.37,888993
23509423,282 11:05:41,4829,2370,-224591.58,888987
23509423,282 11:05:40,6010,7070,224591.58,888987
23509423,282 11:08:05,4829,2370,-743398.12,888992
23509423,283 00:00:00,5074,1110,-14036.97,OCEAN
23509423,284 00:00:00,5541,1110,-2582.8,RU700120
23509423,284 09:02:37,4814,1030,-4491.83,889000
23509423,285 20:28:52,5411,1010,-17967.33,10195983
23509423,288 00:00:00,5541,1110,-33688.74,RU380027
23509423,288 13:16:46,6011,2011,-89836.63,330306
23509423,290 09:35:44,4814,1030,-4491.83,889000
23509423,292 00:00:00,5541,1110,-4783.8,20000983
23509423,293 13:07:41,5812,1010,-7860.71,10013850
23509423,294 18:34:02,5719,1010,-53991.82,408986
23509423,294 21:16:41,5719,1010,-34227.76,853595
23509423,296 11:33:29,5661,1010,-53857.06,316368
23509423,296 12:00:54,6011,2011,-89836.63,826709
23509423,297 00:00:00,5541,1110,-5120.69,RU700121
23509423,297 00:00:00,5411,1110,-18832,10004949
23509423,297 10:57:42,4814,1030,-4491.83,889002
23509423,299 17:45:36,6011,2010,-112295.79,400189
23509423,300 09:18:25,5411,1010,-3189.2,10195983
23509423,301 13:27:41,5812,1010,-33239.55,10013850
23509423,302 00:00:00,5661,1110,-117124.51,29128208
23509423,302 00:00:00,5541,1110,-33688.74,RU380027
23509423,302 02:05:21,5983,1010,-1774.27,668471
23509423,303 00:00:00,5541,1110,-22459.16,RU380027
23509423,303 05:24:01,4814,1030,-4491.83,889003
23509423,303 15:25:41,7542,1010,-16170.59,32512
23509423,304 00:00:00,5541,1110,-44918.32,RU700120
23509423,304 00:00:00,5541,1110,-8803.99,RU700120
23509423,304 14:20:20,4814,1030,-4491.83,889000
23509423,305 13:04:31,5812,1010,-16619.78,10013850
23509423,305 17:45:25,4829,2370,-112295.79,888990
23509423,305 18:10:52,4814,1030,-22459.16,888991
23509423,305 19:01:42,4814,1030,-6737.75,888987
23509423,308 00:00:00,5541,1110,-3413.79,RU700129
23509423,308 00:00:00,5541,1110,-39078.93,RU700129
23509423,308 08:52:16,4814,1030,-4491.83,889003
23509423,308 21:57:26,6010,7030,869169.4,879610
23509423,309 00:00:00,5541,1110,-33688.74,RU380028
23509423,310 20:26:47,4829,2370,-336887.37,888990
23509423,311 00:00:00,5411,1110,-5120.69,10004102
23509423,311 17:16:18,6011,2010,-26950.99,400611
23509423,311 17:17:25,6011,2010,-22459.16,400611
23509423,312 08:13:24,4814,1030,-4491.83,889002
23509423,312 11:45:13,6011,2010,-907349.97,400189
23509423,313 00:00:00,4112,1100,-124693.24,1170002
23509423,314 08:00:58,5331,1010,-78382.46,927628
23509423,314 10:12:41,5200,1010,-2919.69,959829
23509423,314 13:48:45,5411,1010,-31559.61,10318606
23509423,317 13:18:43,5499,1010,-7640.61,396218
23509423,317 18:01:43,4814,1030,-6737.75,888986
23509423,317 22:03:48,4829,2370,-67377.47,888987
23509423,317 22:03:03,6010,7070,67377.47,888987
23509423,317 22:05:07,4829,2370,-583938.1,888986
23509423,318 08:11:14,4814,1030,-4491.83,889002
23509423,318 22:13:08,4814,1030,-11229.58,888987
23509423,320 22:16:46,5411,1010,-9298.09,10195987
23509423,322 08:28:44,4814,1030,-3368.87,888912
23509423,324 15:00:57,4814,1030,-4491.83,889002
23509423,328 02:24:35,4829,2370,-89836.63,888909
23509423,328 09:56:25,5411,1010,-3189.2,10195983
23509423,329 15:29:02,6010,7070,157214.1,888909
23509423,329 15:29:35,4829,2370,-157214.1,888909
23509423,329 15:32:13,4829,2370,-157214.1,888906
23509423,329 21:07:60,5411,1010,-5120.69,371061
23509423,330 00:14:43,5331,1010,-22459.16,927630
23509423,330 12:14:30,6011,2011,-67377.47,330306
23509423,331 00:00:00,5541,1110,-5637.25,592857
23509423,331 00:00:00,5541,1110,-44918.32,RU380038
23509423,331 11:35:17,4814,1030,-4491.83,889003
23509423,331 15:29:42,5814,1010,-47051.94,965874
23509423,332 00:00:00,5541,1110,-47501.12,RU700120
23509423,333 08:23:03,4814,1030,-4491.83,889001
23509423,333 13:11:12,5812,1010,-16619.78,10013850
23509423,335 00:00:00,5411,1110,-3413.79,10004102
23509423,336 08:24:43,4814,1030,-4491.83,888901
23509423,336 08:39:44,6011,2010,-22459.16,634575
23509423,336 12:00:55,5411,1010,-3323.96,10195987
23509423,337 00:00:00,5541,1110,-22459.16,RU380028
23509423,337 00:00:00,5541,1110,-26748.86,RU700129
23509423,337 09:57:42,4814,1030,-4491.83,889000
23509423,337 16:49:31,5411,1010,-45644.42,337233
23509423,340 09:39:17,5411,1010,-3323.96,10195987
23509423,340 12:54:49,4829,2370,-22459.16,888992
23509423,341 19:50:40,4829,2370,-336887.37,888907
23509423,341 19:52:33,6010,7070,336887.37,888993
23509423,341 19:52:43,4829,2370,-336887.37,888993
23509423,341 19:53:51,4829,2370,-336887.37,888991
23509423,341 22:32:10,5411,1010,-3323.96,10195987
23509423,343 00:00:00,5541,1110,-9904.49,RU700129
23509423,343 09:06:47,4814,1030,-4491.83,889003
23509423,344 00:00:00,5013,1110,-7860.71,50123015
23509423,344 00:00:00,5541,1110,-22459.16,RU380027
23509423,344 17:06:04,6010,7030,869169.4,879614
23509423,345 00:00:00,5541,1110,-33688.74,RU380045
23509423,345 00:00:00,5541,1110,-7579.97,RU380045
23509423,345 10:10:24,4829,2370,-336887.37,888914
23509423,346 00:00:00,5541,1110,-6827.58,786357
23509423,346 00:00:00,5964,1200,-4513.39,1
23509423,346 13:21:38,5812,1010,-23683.18,10013850
23509423,346 23:33:31,6010,7070,202132.42,888915
23509423,346 23:33:02,4829,2370,-202132.42,888915
23509423,346 23:36:18,4829,2370,-741152.2,888915
23509423,346 23:37:53,4829,2370,-449183.15,888911
23509423,346 23:37:23,6010,7070,449183.15,888911
23509423,346 23:39:10,4829,2370,-449183.15,888986
23509423,347 11:39:07,6011,2010,-22459.16,400610
23509423,349 09:02:59,5411,1010,-3323.96,10195985
23509423,350 04:10:12,4814,1030,-4491.83,889002
23509423,351 12:48:12,6011,2011,-44918.32,330306
23509423,352 17:23:50,5411,1010,-32390.6,10318606
23509423,353 00:00:00,5541,1110,-5188.07,RU700120
23509423,356 00:00:00,5411,1110,-3301.5,21923174
23509423,356 12:35:22,5812,1010,-8705.17,10368327
23509423,356 15:11:26,4814,1030,-4491.83,889002
23509423,358 00:00:00,5541,1110,-16799.45,RU700126
23509423,359 00:00:00,5942,1110,-37080.07,380009
23509423,359 00:00:00,5411,1110,-2688.36,30551002
23509423,359 11:36:42,5200,1010,-2245.92,859325
23509423,359 14:52:36,6011,2011,-89836.63,826706
23509423,359 15:07:57,6011,2011,-89836.63,826709
23509423,360 09:04:38,4814,1030,-4491.83,889000
23509423,360 13:58:03,5812,1010,-23683.18,10013850
23509423,360 20:51:03,5411,1010,-14284.02,10195986
23509423,360 22:39:40,6010,7070,89836.63,888901
23509423,360 22:39:60,4829,2370,-89836.63,888901
23509423,360 22:40:49,4829,2370,-89836.63,888991
23509423,362 12:19:41,6010,7070,336887.37,888909
23509423,362 12:19:05,4829,2370,-336887.37,888909
23509423,362 12:21:40,4829,2370,-336887.37,888919
23509423,363 00:00:00,5411,1110,-4020.19,21923173
23509423,363 08:40:25,6011,2010,-67377.47,634571
23509423,363 15:18:18,4814,1030,-11229.58,888911
23509423,364 03:27:14,4814,1030,-4491.83,889001
23509423,365 18:39:21,5912,1010,-17320.5,10111439
23509423,366 00:00:00,5541,1110,-22459.16,RU380027
23509423,366 13:02:56,4814,1030,-4491.83,889001
23509423,367 00:00:00,5541,1110,-10757.94,RU700120
23509423,368 10:12:57,6011,2010,-44918.32,634570
23509423,368 10:14:00,5912,1010,-8062.84,10008346
23509423,368 11:59:42,5812,1010,-15746.12,10363487
23509423,368 22:20:09,5411,1010,-3323.96,10195985
